Comment;Sentimento;texto_limpo;y;User Verified;Thumbnail;Comment ID;Profile URL;Comment URL;Comment_limpo;Predicao;Unnamed: 0;Unnamed: 1;Name;Username;Profile ID;Date;Likes;Classe;Validado
A nova linha Tododia Jambo Rosa e Flor de Caju é mais do que uma fragrância, @andrevelosoreal. É um resgate de memórias, de pertencimento e de exaltação da pele negra 😍;Positivo;a nova linha tododia jambo rosa e flor de caju é mais do que uma fragrância  é um resgate de memórias de pertencimento e de exaltação da pele negra encantado;1;no;https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/357813327_596644779123522_5730223761893842663_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QG1de6OT6Dvr7l8M2EQgW9HayXkCHq9mwGstPCZaDUWVgsFUArCpihFqc3z3h4_Leo&_nc_ohc=N7VLpVkPrzoQ7kNvgEMgDCh&_nc_gid=S5-LtRZBcYlVRhbG1pwncA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGXUs8gtFt-JxLHteZenn6SSU7CZvW-1XRLPzQECuRWLA&oe=67F460DE&_nc_sid=0985b0;17856225483356783;https://www.instagram.com/naturabroficial;https://www.instagram.com/p/DH88xCaR1oj/c/17856225483356783;a nova linha tododia jambo rosa e flor de caju é mais do que uma fragrância  é um resgate de memórias de pertencimento e de exaltação da pele negra encantado;1.0;;;;;;;;;
Ela é um espetáculo, Edgar!! 🧡;Positivo;ela é um espetáculo edgar;1;no;https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/357813327_596644779123522_5730223761893842663_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QG1de6OT6Dvr7l8M2EQgW9HayXkCHq9mwGstPCZaDUWVgsFUArCpihFqc3z3h4_Leo&_nc_ohc=N7VLpVkPrzoQ7kNvgEMgDCh&_nc_gid=S5-LtRZBcYlVRhbG1pwncA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGXUs8gtFt-JxLHteZenn6SSU7CZvW-1XRLPzQECuRWLA&oe=67F460DE&_nc_sid=0985b0;18074733550748586;https://www.instagram.com/naturabroficial;https://www.instagram.com/p/DH88xCaR1oj/c/18074733550748586;ela é um espetáculo edgar;0.0;;;;;;;;;
@bethdamazio_massoterapeuta Uma fragrância cheia de história e ancestralidade! Quem sente, entende 🧡;Positivo;_massoterapeuta uma fragrância cheia de história e ancestralidade quem sente entende;1;no;https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/357813327_596644779123522_5730223761893842663_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QG1de6OT6Dvr7l8M2EQgW9HayXkCHq9mwGstPCZaDUWVgsFUArCpihFqc3z3h4_Leo&_nc_ohc=N7VLpVkPrzoQ7kNvgEMgDCh&_nc_gid=S5-LtRZBcYlVRhbG1pwncA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGXUs8gtFt-JxLHteZenn6SSU7CZvW-1XRLPzQECuRWLA&oe=67F460DE&_nc_sid=0985b0;18025498454438159;https://www.instagram.com/naturabroficial;https://www.instagram.com/p/DH88xCaR1oj/c/18025498454438159;_massoterapeuta uma fragrância cheia de história e ancestralidade quem sente entende;0.0;;;;;;;;;
Sabrina, a nova linha Tododia Jambo Rosa e Flor de Caju nasceu da força e da ancestralidade preta. Vem sentir essa energia com a gente 🧡;Positivo;sabrina a nova linha tododia jambo rosa e flor de caju nasceu da força e da ancestralidade preta vem sentir essa energia com a gente;1;no;https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/357813327_596644779123522_5730223761893842663_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QG1de6OT6Dvr7l8M2EQgW9HayXkCHq9mwGstPCZaDUWVgsFUArCpihFqc3z3h4_Leo&_nc_ohc=N7VLpVkPrzoQ7kNvgEMgDCh&_nc_gid=S5-LtRZBcYlVRhbG1pwncA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGXUs8gtFt-JxLHteZenn6SSU7CZvW-1XRLPzQECuRWLA&oe=67F460DE&_nc_sid=0985b0;17888162544126797;https://www.instagram.com/naturabroficial;https://www.instagram.com/p/DH88xCaR1oj/c/17888162544126797;sabrina a nova linha tododia jambo rosa e flor de caju nasceu da força e da ancestralidade preta vem sentir essa energia com a gente;0.0;;;;;;;;;
É maravilhoso termos você com a gente, Ely 🧡;Positivo;é maravilhoso termos você com a gente ely;1;no;https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/357813327_596644779123522_5730223761893842663_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QGXbIbWGY3osn3TMI1l3EY8NfJtALFb1aqI-ucyiPmSScrjBKlw4JjPVMMUObCv5LU&_nc_ohc=N7VLpVkPrzoQ7kNvgEMgDCh&_nc_gid=bmL6TqaAQzTeUNu-NeNG9A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGy4OsbcvHmsGRja_FZblwcSZeTOA6T-9qJmcnmBu70FQ&oe=67F460DE&_nc_sid=0985b0;1,83641E+16;https://www.instagram.com/naturabroficial;https://www.instagram.com/p/DH88xCaR1oj/c/18364083718120300;é maravilhoso termos você com a gente ely;1.0;;;;;;;;;
A nova linha Tododia Jambo Rosa e Flor de Caju é mais do que uma fragrância, @eupauliinho. É um resgate de memórias, de pertencimento e de exaltação da pele negra 😍;Positivo;a nova linha tododia jambo rosa e flor de caju é mais do que uma fragrância  é um resgate de memórias de pertencimento e de exaltação da pele negra encantado;1;no;https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/357813327_596644779123522_5730223761893842663_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QGXbIbWGY3osn3TMI1l3EY8NfJtALFb1aqI-ucyiPmSScrjBKlw4JjPVMMUObCv5LU&_nc_ohc=N7VLpVkPrzoQ7kNvgEMgDCh&_nc_gid=bmL6TqaAQzTeUNu-NeNG9A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGy4OsbcvHmsGRja_FZblwcSZeTOA6T-9qJmcnmBu70FQ&oe=67F460DE&_nc_sid=0985b0;17855835867406402;https://www.instagram.com/naturabroficial;https://www.instagram.com/p/DH88xCaR1oj/c/17855835867406402;a nova linha tododia jambo rosa e flor de caju é mais do que uma fragrância  é um resgate de memórias de pertencimento e de exaltação da pele negra encantado;1.0;;;;;;;;;
@iza_spbr Uma fragrância cheia de história e ancestralidade! Quem sente, entende 🧡;Positivo;_spbr uma fragrância cheia de história e ancestralidade quem sente entende;1;no;https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/357813327_596644779123522_5730223761893842663_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QGXbIbWGY3osn3TMI1l3EY8NfJtALFb1aqI-ucyiPmSScrjBKlw4JjPVMMUObCv5LU&_nc_ohc=N7VLpVkPrzoQ7kNvgEMgDCh&_nc_gid=bmL6TqaAQzTeUNu-NeNG9A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGy4OsbcvHmsGRja_FZblwcSZeTOA6T-9qJmcnmBu70FQ&oe=67F460DE&_nc_sid=0985b0;18013766633514136;https://www.instagram.com/naturabroficial;https://www.instagram.com/p/DH88xCaR1oj/c/18013766633514136;_spbr uma fragrância cheia de história e ancestralidade quem sente entende;0.0;;;;;;;;;
😍🧡;Positivo;encantado;1;no;https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/357813327_596644779123522_5730223761893842663_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QGXbIbWGY3osn3TMI1l3EY8NfJtALFb1aqI-ucyiPmSScrjBKlw4JjPVMMUObCv5LU&_nc_ohc=N7VLpVkPrzoQ7kNvgEMgDCh&_nc_gid=bmL6TqaAQzTeUNu-NeNG9A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGy4OsbcvHmsGRja_FZblwcSZeTOA6T-9qJmcnmBu70FQ&oe=67F460DE&_nc_sid=0985b0;18082462057641545;https://www.instagram.com/naturabroficial;https://www.instagram.com/p/DH88xCaR1oj/c/18082462057641545;encantado;1.0;;;;;;;;;
Vem sentir essa energia com a gente 🧡😍;Positivo;vem sentir essa energia com a gente encantado;1;no;https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/357813327_596644779123522_5730223761893842663_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QGXbIbWGY3osn3TMI1l3EY8NfJtALFb1aqI-ucyiPmSScrjBKlw4JjPVMMUObCv5LU&_nc_ohc=N7VLpVkPrzoQ7kNvgEMgDCh&_nc_gid=bmL6TqaAQzTeUNu-NeNG9A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGy4OsbcvHmsGRja_FZblwcSZeTOA6T-9qJmcnmBu70FQ&oe=67F460DE&_nc_sid=0985b0;18034307939630019;https://www.instagram.com/naturabroficial;https://www.instagram.com/p/DH88xCaR1oj/c/18034307939630019;vem sentir essa energia com a gente encantado;1.0;;;;;;;;;
Ela é demais!! 🧡😍;Positivo;ela é demais encantado;1;no;https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/357813327_596644779123522_5730223761893842663_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QGXbIbWGY3osn3TMI1l3EY8NfJtALFb1aqI-ucyiPmSScrjBKlw4JjPVMMUObCv5LU&_nc_ohc=N7VLpVkPrzoQ7kNvgEMgDCh&_nc_gid=bmL6TqaAQzTeUNu-NeNG9A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGy4OsbcvHmsGRja_FZblwcSZeTOA6T-9qJmcnmBu70FQ&oe=67F460DE&_nc_sid=0985b0;18037705271539349;https://www.instagram.com/naturabroficial;https://www.instagram.com/p/DH88xCaR1oj/c/18037705271539349;ela é demais encantado;1.0;;;;;;;;;
@naturabroficial nem me fale !! Eu quero conhecer ela e essa linha maravilhosa 😍😍❤️;Positivo;nem me fale  eu quero conhecer ela e essa linha maravilhosa encantado encantado amor;1;no;https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/476144138_1122177529397178_2399901169649911383_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGXbIbWGY3osn3TMI1l3EY8NfJtALFb1aqI-ucyiPmSScrjBKlw4JjPVMMUObCv5LU&_nc_ohc=D8OLIRW9q3MQ7kNvgFApx6N&_nc_gid=bmL6TqaAQzTeUNu-NeNG9A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFkTnmLvMrLgj49FXg5K8zuw2Wcoymi4E74xazuUgdWtg&oe=67F45E98&_nc_sid=0985b0;17915713251088018;https://www.instagram.com/edgar.rmonteiro;https://www.instagram.com/p/DH88xCaR1oj/c/17915713251088018;nem me fale  eu quero conhecer ela e essa linha maravilhosa encantado encantado amor;1.0;;;;;;;;;
A gente só trabalha com belezas inspiradoras, né? 😍🧡;Positivo;a gente só trabalha com belezas inspiradoras né encantado;1;no;https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/357813327_596644779123522_5730223761893842663_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QGXbIbWGY3osn3TMI1l3EY8NfJtALFb1aqI-ucyiPmSScrjBKlw4JjPVMMUObCv5LU&_nc_ohc=N7VLpVkPrzoQ7kNvgEMgDCh&_nc_gid=bmL6TqaAQzTeUNu-NeNG9A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGy4OsbcvHmsGRja_FZblwcSZeTOA6T-9qJmcnmBu70FQ&oe=67F460DE&_nc_sid=0985b0;18116457655407788;https://www.instagram.com/naturabroficial;https://www.instagram.com/p/DH88xCaR1oj/c/18116457655407788;a gente só trabalha com belezas inspiradoras né encantado;1.0;;;;;;;;;
@iza;Neutro;;0;no;https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/481597736_656320620690565_5270797546771442340_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QGXbIbWGY3osn3TMI1l3EY8NfJtALFb1aqI-ucyiPmSScrjBKlw4JjPVMMUObCv5LU&_nc_ohc=vlVtmabZQK0Q7kNvgFTwTj7&_nc_gid=bmL6TqaAQzTeUNu-NeNG9A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEOdB2DGUDK9j0Xqeopdf9EVUItOxPu4L0MJ8J1FkExUQ&oe=67F44D1F&_nc_sid=0985b0;17851786008387831;https://www.instagram.com/_brenobrag4_;https://www.instagram.com/p/DH88xCaR1oj/c/17851786008387831;;0.0;;;;;;;;;
Maravilhosa ❤️;Positivo;maravilhosa amor;1;no;https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/483012898_1762743291333455_1704414488682093555_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGXbIbWGY3osn3TMI1l3EY8NfJtALFb1aqI-ucyiPmSScrjBKlw4JjPVMMUObCv5LU&_nc_ohc=dh1UxvQYuVUQ7kNvgGWYn1y&_nc_gid=bmL6TqaAQzTeUNu-NeNG9A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGMSoFQOxznYTBcaZiqGKYo9LMpLtBGZzX9YVHEj9UzpA&oe=67F46AC8&_nc_sid=0985b0;18096643042527134;https://www.instagram.com/davigoncalves06;https://www.instagram.com/p/DH88xCaR1oj/c/18096643042527134;maravilhosa amor;1.0;;;;;;;;;
Aiiin que tudo ✨✨;Positivo;aiin que tudo brilho brilho;1;no;https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/480914991_2172447503157735_8297478924065026681_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QGXbIbWGY3osn3TMI1l3EY8NfJtALFb1aqI-ucyiPmSScrjBKlw4JjPVMMUObCv5LU&_nc_ohc=ucVkTAFwIPAQ7kNvgHwAEnv&_nc_gid=bmL6TqaAQzTeUNu-NeNG9A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHVu6q1_kkwJnlpbSsEuwCCbKDSAikqzQOtbLjsV4viuw&oe=67F470DC&_nc_sid=0985b0;18061472549105752;https://www.instagram.com/jessilane;https://www.instagram.com/p/DH88xCaR1oj/c/18061472549105752;aiin que tudo brilho brilho;1.0;;;;;;;;;
@naturabroficial por favor 😭 mim ajuda a crescer no Instagram;Neutro;por favor triste  mim ajuda a crescer no instagram;0;no;https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/375079918_2296710147197663_5380937768149069647_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGXbIbWGY3osn3TMI1l3EY8NfJtALFb1aqI-ucyiPmSScrjBKlw4JjPVMMUObCv5LU&_nc_ohc=XQDG8bGP-gsQ7kNvgE-p00z&_nc_gid=bmL6TqaAQzTeUNu-NeNG9A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFLOYBLASdkh8yi7fXLV_ZYOm82oJBSFzuwqTKz3jZ8ig&oe=67F473AB&_nc_sid=0985b0;18080498302661827;https://www.instagram.com/erick_txio;https://www.instagram.com/p/DH88xCaR1oj/c/18080498302661827;por favor triste  mim ajuda a crescer no instagram;-1.0;;;;;;;;;
Estou amando o creme corporal! Textura deliciosa e fragrância mais deliciosa ainda. Só faltou um body splash… vai ter @naturabroficial ?👀;Positivo;estou amando o creme corporal textura deliciosa e fragrância mais deliciosa ainda só faltou um body splash vai ter;1;no;https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/456437220_1050135959832520_5403537118598432215_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QGXbIbWGY3osn3TMI1l3EY8NfJtALFb1aqI-ucyiPmSScrjBKlw4JjPVMMUObCv5LU&_nc_ohc=vX2kurKk2ZEQ7kNvgHS-eT2&_nc_gid=bmL6TqaAQzTeUNu-NeNG9A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFRFySA03N_iVlOfXQGTWlGjgfazgX6WC1DexnoY3MhBQ&oe=67F44E8C&_nc_sid=0985b0;18273894691261455;https://www.instagram.com/jessikasrs;https://www.instagram.com/p/DH88xCaR1oj/c/18273894691261455;estou amando o creme corporal textura deliciosa e fragrância mais deliciosa ainda só faltou um body splash vai ter;0.0;;;;;;;;;
Eu amei 🫶🏿👑 conheci a nova linha e a @naturabroficial arrasou demais 👏🏿🫶🏿;Positivo;eu amei  conheci a nova linha e a  arrasou demais aplauso;1;no;https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/487888266_558169296727755_7574193639202953426_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QGXbIbWGY3osn3TMI1l3EY8NfJtALFb1aqI-ucyiPmSScrjBKlw4JjPVMMUObCv5LU&_nc_ohc=RjaYcyJgMAIQ7kNvgFgvr80&_nc_gid=bmL6TqaAQzTeUNu-NeNG9A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHaxXZ66OpaXbYjTiGiMWZi2juhJye0cyVtU5Iim6w8-Q&oe=67F444F0&_nc_sid=0985b0;18112450288465840;https://www.instagram.com/tatiribeirooo7;https://www.instagram.com/p/DH88xCaR1oj/c/18112450288465840;eu amei  conheci a nova linha e a  arrasou demais aplauso;1.0;;;;;;;;;
🤎🤎🤎;Positivo;;1;no;https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/328393166_868843581065548_1752109893117919844_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QGXbIbWGY3osn3TMI1l3EY8NfJtALFb1aqI-ucyiPmSScrjBKlw4JjPVMMUObCv5LU&_nc_ohc=8LkZ0wUvwIIQ7kNvgHO5bLT&_nc_gid=bmL6TqaAQzTeUNu-NeNG9A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYF3x8BRUgBYfVasAN873zVROcr3Av9blYqVeVfRBPa_QQ&oe=67F45D76&_nc_sid=0985b0;18381100945142732;https://www.instagram.com/na_esgrinholi;https://www.instagram.com/p/DH88xCaR1oj/c/18381100945142732;;0.0;;;;;;;;;
Natura sempre acertando 😍;Positivo;natura sempre acertando encantado;1;no;https://scontent-fra3-1.cdninstagram.com/v/t51.2885-19/468730000_1277064056773961_6646280881273045050_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QGXbIbWGY3osn3TMI1l3EY8NfJtALFb1aqI-ucyiPmSScrjBKlw4JjPVMMUObCv5LU&_nc_ohc=Bcb7_HpCY6QQ7kNvgGZnJOq&_nc_gid=bmL6TqaAQzTeUNu-NeNG9A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGmUqVuK5uJf2SiRJSlVux5KiBMXmJMUXqjPHEIE1uxnQ&oe=67F45BCB&_nc_sid=0985b0;17861791662303430;https://www.instagram.com/leidyelin;https://www.instagram.com/p/DH88xCaR1oj/c/17861791662303430;natura sempre acertando encantado;1.0;;;;;;;;;
Linda linda ❤ ❤ ❤ 😍😍;Positivo;linda linda  encantado encantado;1;no;https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/12826258_1568085230186697_1968153627_a.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QGXbIbWGY3osn3TMI1l3EY8NfJtALFb1aqI-ucyiPmSScrjBKlw4JjPVMMUObCv5LU&_nc_ohc=QJ3kD77dA-MQ7kNvgEuxx27&_nc_gid=bmL6TqaAQzTeUNu-NeNG9A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEK4hqSdSfspMCU2BTUQIdI-QnUIXGUqB7ZC-V9Hfs8Vw&oe=67F46EEC&_nc_sid=0985b0;18069586498921613;https://www.instagram.com/carlinhoslora;https://www.instagram.com/p/DH88xCaR1oj/c/18069586498921613;linda linda  encantado encantado;1.0;;;;;;;;;
A empoderada de Taubaté 🤭;Neutro;a empoderada de taubaté;0;no;https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/443253101_1608050093369322_3483820817571748736_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGXbIbWGY3osn3TMI1l3EY8NfJtALFb1aqI-ucyiPmSScrjBKlw4JjPVMMUObCv5LU&_nc_ohc=u0naNGl-Nb4Q7kNvgG1aC0v&_nc_gid=bmL6TqaAQzTeUNu-NeNG9A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHdy4V5kzqd7zmbCopEw-66r-lzU4IdqmAelJJ6v3_5dQ&oe=67F47131&_nc_sid=0985b0;18276351610254324;https://www.instagram.com/tamirisribeirom;https://www.instagram.com/p/DH88xCaR1oj/c/18276351610254324;a empoderada de taubaté;0.0;;;;;;;;;
Que demais saber que você amou 🧡;Positivo;que demais saber que você amou;1;no;https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/357813327_596644779123522_5730223761893842663_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QGXbIbWGY3osn3TMI1l3EY8NfJtALFb1aqI-ucyiPmSScrjBKlw4JjPVMMUObCv5LU&_nc_ohc=N7VLpVkPrzoQ7kNvgEMgDCh&_nc_gid=bmL6TqaAQzTeUNu-NeNG9A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGy4OsbcvHmsGRja_FZblwcSZeTOA6T-9qJmcnmBu70FQ&oe=67F460DE&_nc_sid=0985b0;18056576531322964;https://www.instagram.com/naturabroficial;https://www.instagram.com/p/DH88xCaR1oj/c/18056576531322964;que demais saber que você amou;0.0;;;;;;;;;
Que alegria saber que nossa linha te encantou! A cada produto, buscamos proporcionar mais bem-estar e cuidado. Agradecemos por compartilhar seu amor por Tododia 🧡;Positivo;que alegria saber que nossa linha te encantou a cada produto buscamos proporcionar mais bemestar e cuidado agradecemos por compartilhar seu amor por tododia;1;no;https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/357813327_596644779123522_5730223761893842663_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QGXbIbWGY3osn3TMI1l3EY8NfJtALFb1aqI-ucyiPmSScrjBKlw4JjPVMMUObCv5LU&_nc_ohc=N7VLpVkPrzoQ7kNvgEMgDCh&_nc_gid=bmL6TqaAQzTeUNu-NeNG9A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGy4OsbcvHmsGRja_FZblwcSZeTOA6T-9qJmcnmBu70FQ&oe=67F460DE&_nc_sid=0985b0;17890377177214420;https://www.instagram.com/naturabroficial;https://www.instagram.com/p/DH88xCaR1oj/c/17890377177214420;que alegria saber que nossa linha te encantou a cada produto buscamos proporcionar mais bemestar e cuidado agradecemos por compartilhar seu amor por tododia;1.0;;;;;;;;;
Hello instagram wassup🔥;Neutro;hello instagram wassupquente;0;no;https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/472342685_2955290761290547_2114370077974448484_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGXbIbWGY3osn3TMI1l3EY8NfJtALFb1aqI-ucyiPmSScrjBKlw4JjPVMMUObCv5LU&_nc_ohc=Gau0p1lPLfcQ7kNvgFsiFnD&_nc_gid=bmL6TqaAQzTeUNu-NeNG9A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHSEbCe7GLQSFR7FD6kZw9h48xSiGrf4e1prNsXt8iEzQ&oe=67F445DF&_nc_sid=0985b0;17856216120354440;https://www.instagram.com/itsme_jaylissa;https://www.instagram.com/p/DH88xCaR1oj/c/17856216120354440;hello instagram wassupquente;0.0;;;;;;;;;
QUE TUDO!!!! 🧡🧡🧡🧡🧡;Positivo;que tudo;1;no;https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/487464014_651846017592698_1409755111229770931_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGXbIbWGY3osn3TMI1l3EY8NfJtALFb1aqI-ucyiPmSScrjBKlw4JjPVMMUObCv5LU&_nc_ohc=kw8kaUCmPEcQ7kNvgGsdheN&_nc_gid=bmL6TqaAQzTeUNu-NeNG9A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYE-fNbPbO1BOcMu8DFzTYRBo9ipbB8oxh2R-d07i5Rnmw&oe=67F4589B&_nc_sid=0985b0;17973515753839207;https://www.instagram.com/lbabycats;https://www.instagram.com/p/DH88xCaR1oj/c/17973515753839207;que tudo;0.0;;;;;;;;;
MUSA ✨;Positivo;musa brilho;1;no;https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/464962268_1032966075238989_4829146088738276863_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QGXbIbWGY3osn3TMI1l3EY8NfJtALFb1aqI-ucyiPmSScrjBKlw4JjPVMMUObCv5LU&_nc_ohc=6AwOkAlsU7IQ7kNvgHTCnJp&_nc_gid=bmL6TqaAQzTeUNu-NeNG9A&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGTmKX33ZSzT_wMJdhNq12nkhFMS2hQW-Uuq09JjUtUmw&oe=67F47A42&_nc_sid=0985b0;17843417043455799;https://www.instagram.com/thaispereira_;https://www.instagram.com/p/DH88xCaR1oj/c/17843417043455799;musa brilho;1.0;;;;;;;;;
